loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,revol_util,loan_status
11500,36 months,11.9,381.42,C,2 years,MORTGAGE,87300,Not Verified,car,14.84,2,699,37.8,Charged Off
18400,36 months,8.35,579.56,B,10+ years,MORTGAGE,56200,Not Verified,debt_consolidation,26.91,0,717,30.6,Fully Paid
11100,60 months,19.46,290.76,E,5 years,RENT,104600,Verified,debt_consolidation,12.1,0,669,16.4,Fully Paid
19000,36 months,10.94,621.5,B,9 years,MORTGAGE,26200,Not Verified,debt_consolidation,11.14,0,720,38.0,Fully Paid
6600,36 months,13.05,222.54,C,7 years,RENT,46700,Verified,debt_consolidation,24.28,0,686,53.7,Fully Paid
7900,60 months,10.44,169.57,B,10+ years,MORTGAGE,65400,Not Verified,debt_consolidation,14.86,0,729,52.4,Fully Paid
9700,36 months,7.92,303.6,A,8 years,MORTGAGE,57100,Not Verified,credit_card,16.31,0,738,39.9,Fully Paid
5100,36 months,13.9,174.06,C,10+ years,RENT,59100,Not Verified,debt_consolidation,8.06,0,715,73.4,Fully Paid
11400,36 months,10.43,370.15,B,8 years,MORTGAGE,78900,Source Verified,debt_consolidation,19.87,0,699,54.3,Fully Paid
7700,36 months,15.46,268.66,C,1 year,RENT,57400,Verified,credit_card,16.71,0,704,44.8,Fully Paid
8600,36 months,6.37,263.07,A,10+ years,MORTGAGE,49400,Not Verified,credit_card,15.33,0,743,28.8,Fully Paid
11200,60 months,11.87,248.4,B,10+ years,RENT,36600,Source Verified,small_business,14.02,0,707,55.0,Fully Paid
17300,36 months,10.25,560.26,B,2 years,MORTGAGE,71800,Not Verified,credit_card,21.57,0,725,12.7,Fully Paid
9600,60 months,12.64,216.66,C,1 year,MORTGAGE,67000,Not Verified,major_purchase,17.87,1,699,57.4,Fully Paid
11400,36 months,6.9,351.48,A,2 years,RENT,102700,Verified,debt_consolidation,30.9,0,752,29.1,Fully Paid
12600,36 months,13.11,425.21,C,1 year,RENT,59400,Not Verified,debt_consolidation,14.49,1,703,58.5,Fully Paid
5500,36 months,9.9,177.21,B,10+ years,OWN,197800,Verified,debt_consolidation,23.56,1,709,13.0,Fully Paid
3200,36 months,12.28,106.71,B,3 years,RENT,106300,Source Verified,car,15.62,0,721,86.4,Fully Paid
7100,60 months,11.39,155.76,B,3 years,MORTGAGE,58900,Not Verified,major_purchase,23.4,0,720,60.2,Fully Paid
14600,36 months,6.46,447.21,A,2 years,MORTGAGE,29800,Not Verified,credit_card,10.37,0,750,42.7,Fully Paid
11600,36 months,8.57,366.56,A,10+ years,OWN,35200,Verified,debt_consolidation,8.82,0,735,58.7,Fully Paid
4400,36 months,18.68,160.58,E,< 1 year,OWN,107800,Not Verified,debt_consolidation,15.03,0,661,81.1,Charged Off
16400,36 months,11.41,540.1,B,< 1 year,OWN,50900,Verified,home_improvement,16.01,0,710,38.6,Fully Paid
9600,60 months,7.11,190.59,A,3 years,MORTGAGE,60200,Source Verified,small_business,27.75,0,751,55.3,Fully Paid
7500,36 months,8.11,235.4,A,< 1 year,RENT,55000,Verified,debt_consolidation,5.49,0,730,71.2,Fully Paid
12600,36 months,9.33,402.61,B,5 years,MORTGAGE,64200,Not Verified,major_purchase,6.22,0,720,56.8,Fully Paid
19300,36 months,8.32,607.65,A,10+ years,RENT,45200,Source Verified,credit_card,11.58,1,755,71.4,Fully Paid
7800,60 months,14.72,184.42,C,4 years,OWN,37700,Not Verified,debt_consolidation,13.19,2,713,25.1,Fully Paid
10000,36 months,6.92,308.41,A,10+ years,MORTGAGE,87000,Verified,debt_consolidation,13.33,0,747,70.2,Fully Paid
10700,36 months,6.63,328.58,A,10+ years,RENT,59700,Not Verified,debt_consolidation,23.45,0,738,41.4,Fully Paid
16000,60 months,11.08,348.52,B,< 1 year,RENT,93800,Verified,home_improvement,12.87,1,704,52.8,Fully Paid
6300,36 months,10.81,205.69,B,10+ years,MORTGAGE,59800,Not Verified,major_purchase,21.18,1,701,77.7,Fully Paid
3700,36 months,10.16,119.67,B,10+ years,MORTGAGE,108000,Not Verified,debt_consolidation,20.85,1,720,37.5,Fully Paid
14100,60 months,7.46,282.27,A,3 years,RENT,70000,Verified,debt_consolidation,9.0,0,732,55.4,Fully Paid
4400,60 months,7.95,89.11,A,3 years,RENT,55900,Verified,debt_consolidation,10.16,1,754,35.6,Fully Paid
14500,36 months,7.79,452.97,A,7 years,MORTGAGE,28000,Verified,debt_consolidation,16.79,1,761,34.5,Fully Paid
26300,36 months,20.66,986.27,E,8 years,RENT,48200,Source Verified,home_improvement,25.05,1,692,29.5,Charged Off
6900,36 months,13.07,232.72,C,3 years,MORTGAGE,82600,Not Verified,credit_card,22.23,0,705,26.5,Fully Paid
11900,36 months,14.63,410.36,C,6 years,MORTGAGE,31000,Not Verified,debt_consolidation,31.14,0,680,54.4,Charged Off
16400,36 months,7.2,507.89,A,1 year,MORTGAGE,64600,Not Verified,debt_consolidation,36.44,0,760,41.7,Fully Paid
4300,60 months,15.11,102.55,C,4 years,OWN,43600,Not Verified,debt_consolidation,25.18,0,701,58.3,Fully Paid
19100,36 months,13.03,643.83,C,10+ years,MORTGAGE,34100,Not Verified,debt_consolidation,13.11,0,697,74.3,Fully Paid
8700,60 months,11.04,189.33,B,3 years,RENT,36900,Source Verified,credit_card,5.71,1,712,17.6,Fully Paid
12000,36 months,24.81,475.91,F,10+ years,RENT,91900,Source Verified,credit_card,13.5,0,654,38.6,Fully Paid
13000,36 months,18.82,475.35,D,5 years,RENT,68500,Verified,debt_consolidation,15.58,0,688,68.2,Fully Paid
16300,36 months,11.69,538.98,C,5 years,RENT,162900,Not Verified,debt_consolidation,20.35,0,685,69.5,Charged Off
13500,36 months,12.89,454.15,C,2 years,RENT,105300,Verified,debt_consolidation,31.45,0,692,43.7,Fully Paid
15800,60 months,9.54,332.14,B,10+ years,RENT,35100,Not Verified,debt_consolidation,12.3,0,725,66.4,Fully Paid
10000,36 months,14.79,345.63,D,10+ years,RENT,105700,Source Verified,debt_consolidation,27.1,0,691,67.2,Fully Paid
14000,36 months,20.84,526.3,E,9 years,RENT,85800,Source Verified,car,6.02,0,678,69.2,Charged Off
6600,36 months,11.49,217.61,B,4 years,MORTGAGE,30000,Source Verified,credit_card,14.25,1,724,85.1,Fully Paid
6700,36 months,7.28,207.74,A,< 1 year,MORTGAGE,78000,Source Verified,other,10.05,0,751,75.5,Fully Paid
17100,36 months,16.23,603.13,C,7 years,MORTGAGE,140000,Verified,debt_consolidation,8.84,0,725,69.7,Fully Paid
7600,36 months,9.69,244.13,B,< 1 year,OWN,16100,Source Verified,debt_consolidation,4.89,2,699,92.0,Fully Paid
18400,60 months,13.91,427.28,C,10+ years,MORTGAGE,67300,Source Verified,debt_consolidation,18.26,0,684,86.7,Fully Paid
7300,36 months,9.27,233.06,B,< 1 year,MORTGAGE,28300,Verified,debt_consolidation,26.22,0,729,33.2,Fully Paid
40000,36 months,10.57,1301.42,B,3 years,MORTGAGE,59000,Verified,credit_card,2.15,1,715,60.6,Fully Paid
19300,36 months,10.91,631.03,B,10+ years,OWN,63500,Source Verified,credit_card,39.39,0,721,44.2,Charged Off
9200,36 months,12.39,307.29,C,1 year,MORTGAGE,120700,Verified,home_improvement,12.32,0,665,23.3,Fully Paid
15000,36 months,16.09,528.02,E,10+ years,MORTGAGE,91900,Not Verified,debt_consolidation,10.23,1,676,36.3,Fully Paid
18000,36 months,13.0,606.49,B,< 1 year,MORTGAGE,74600,Source Verified,credit_card,3.52,0,715,35.9,Fully Paid
17600,36 months,9.06,560.17,B,4 years,MORTGAGE,100500,Source Verified,debt_consolidation,6.78,0,719,40.5,Fully Paid
15800,36 months,9.45,505.75,B,3 years,MORTGAGE,110300,Verified,debt_consolidation,5.07,0,706,64.4,Fully Paid
16700,60 months,14.78,395.37,C,7 years,RENT,75400,Not Verified,debt_consolidation,12.86,1,704,52.2,Charged Off
20900,36 months,10.15,675.86,B,10+ years,RENT,115200,Verified,credit_card,9.82,0,717,60.8,Fully Paid
9100,36 months,11.25,299.0,B,1 year,RENT,66600,Verified,credit_card,19.13,2,736,72.0,Fully Paid
11900,60 months,27.52,367.08,G,6 years,MORTGAGE,59600,Not Verified,credit_card,12.96,0,641,47.2,Fully Paid
4400,36 months,9.47,140.88,B,1 year,MORTGAGE,156100,Not Verified,credit_card,16.88,0,717,26.7,Fully Paid
6100,36 months,9.53,195.49,B,10+ years,MORTGAGE,52100,Not Verified,small_business,19.41,0,714,26.8,Fully Paid
6900,36 months,13.03,232.59,C,10+ years,MORTGAGE,111600,Source Verified,debt_consolidation,11.25,0,715,73.6,Fully Paid
4000,36 months,9.95,128.97,B,10+ years,MORTGAGE,79300,Not Verified,debt_consolidation,24.16,1,713,86.9,Fully Paid
2200,36 months,10.26,71.26,B,5 years,RENT,23100,Source Verified,debt_consolidation,11.23,1,707,24.6,Fully Paid
6400,36 months,12.08,212.82,C,4 years,RENT,29300,Not Verified,debt_consolidation,23.84,0,712,52.3,Fully Paid
9800,36 months,9.63,314.52,B,1 year,MORTGAGE,24300,Verified,credit_card,12.66,0,724,61.3,Fully Paid
12600,60 months,15.22,301.21,D,10+ years,MORTGAGE,66700,Source Verified,debt_consolidation,9.87,0,679,53.0,Fully Paid
7600,60 months,10.68,164.03,B,10+ years,RENT,35900,Not Verified,debt_consolidation,6.42,0,713,6.2,Fully Paid
5600,60 months,14.24,131.0,C,1 year,RENT,46100,Verified,home_improvement,9.45,0,699,45.3,Charged Off
15100,36 months,7.54,469.98,A,4 years,MORTGAGE,103100,Verified,debt_consolidation,13.78,0,724,71.6,Fully Paid
16800,36 months,22.16,642.99,E,3 years,MORTGAGE,151300,Source Verified,home_improvement,12.48,0,679,68.4,Charged Off
4900,36 months,6.75,150.74,A,2 years,RENT,49600,Not Verified,debt_consolidation,8.29,0,747,47.2,Fully Paid
11000,36 months,13.91,375.47,C,6 years,MORTGAGE,163800,Source Verified,debt_consolidation,11.98,0,714,27.7,Fully Paid
24700,36 months,7.92,773.1,A,10+ years,OWN,104300,Verified,credit_card,13.93,0,745,71.3,Fully Paid
21700,36 months,16.81,771.61,D,7 years,RENT,28000,Verified,small_business,28.09,0,692,40.7,Fully Paid
32200,36 months,7.2,997.19,A,4 years,MORTGAGE,60700,Verified,debt_consolidation,22.88,1,763,14.5,Fully Paid
13200,36 months,7.48,410.48,A,9 years,MORTGAGE,57800,Not Verified,medical,18.03,0,754,73.4,Fully Paid
5700,36 months,9.54,182.69,B,7 years,MORTGAGE,113200,Source Verified,car,19.05,0,717,41.7,Fully Paid
9600,36 months,10.27,310.98,B,10+ years,MORTGAGE,170800,Source Verified,car,13.52,0,710,46.4,Fully Paid
21500,36 months,10.46,698.4,B,4 years,MORTGAGE,44100,Not Verified,major_purchase,13.29,0,742,37.4,Fully Paid
11400,36 months,16.34,402.71,C,9 years,MORTGAGE,51900,Source Verified,credit_card,10.15,2,692,10.6,Fully Paid
5300,36 months,10.8,173.01,B,10+ years,MORTGAGE,44800,Source Verified,debt_consolidation,19.78,0,706,36.2,Fully Paid
9400,36 months,10.99,307.7,B,< 1 year,RENT,103300,Not Verified,debt_consolidation,36.08,0,711,19.2,Fully Paid
19100,60 months,11.55,420.54,B,8 years,RENT,107300,Verified,other,18.65,0,723,89.8,Fully Paid
23100,36 months,15.27,803.83,C,< 1 year,MORTGAGE,59800,Verified,debt_consolidation,18.38,0,694,30.3,Fully Paid
14100,36 months,16.77,501.09,D,3 years,MORTGAGE,53100,Source Verified,debt_consolidation,17.15,0,679,14.9,Fully Paid
11700,60 months,16.02,284.65,D,4 years,MORTGAGE,123100,Verified,home_improvement,35.0,0,694,44.3,Fully Paid
23400,36 months,6.37,715.8,A,4 years,RENT,46000,Verified,debt_consolidation,11.44,0,739,41.7,Fully Paid
7300,36 months,14.33,250.67,D,10+ years,MORTGAGE,108700,Verified,credit_card,6.74,0,705,62.6,Fully Paid
9500,36 months,23.55,370.47,E,2 years,RENT,78500,Not Verified,small_business,5.16,1,646,67.3,Charged Off
10600,60 months,12.78,239.99,C,5 years,MORTGAGE,25000,Not Verified,debt_consolidation,38.21,0,696,24.6,Fully Paid
5000,60 months,14.72,118.22,C,10+ years,MORTGAGE,48100,Verified,credit_card,25.94,1,673,32.6,Fully Paid
15400,36 months,11.65,508.93,B,7 years,MORTGAGE,58000,Not Verified,home_improvement,7.4,0,726,30.6,Fully Paid
7300,60 months,9.82,154.46,B,3 years,RENT,143900,Not Verified,small_business,11.34,0,725,45.8,Fully Paid
10500,36 months,20.61,393.49,E,10+ years,MORTGAGE,92200,Verified,debt_consolidation,14.68,2,667,13.2,Fully Paid
11900,60 months,15.61,286.92,D,1 year,RENT,107700,Not Verified,debt_consolidation,17.21,0,716,61.4,Fully Paid
4900,36 months,6.98,151.25,A,2 years,RENT,69200,Not Verified,credit_card,21.68,0,756,70.0,Fully Paid
14400,36 months,10.21,466.07,B,10+ years,RENT,192300,Source Verified,debt_consolidation,12.58,0,748,70.6,Fully Paid
17900,36 months,7.39,555.9,A,2 years,MORTGAGE,32600,Verified,credit_card,8.53,2,749,42.8,Fully Paid
23400,60 months,15.73,565.69,D,5 years,RENT,170400,Source Verified,debt_consolidation,23.02,1,704,60.8,Charged Off
12000,36 months,13.64,408.04,C,10+ years,MORTGAGE,43200,Source Verified,home_improvement,15.36,1,711,36.7,Fully Paid
4300,36 months,19.37,158.43,E,1 year,RENT,65700,Not Verified,major_purchase,9.06,0,653,46.9,Fully Paid
9800,36 months,10.93,320.51,B,3 years,OWN,58300,Not Verified,debt_consolidation,11.12,0,731,58.0,Fully Paid
16600,36 months,9.36,530.66,B,1 year,RENT,47900,Not Verified,credit_card,10.45,0,726,28.2,Fully Paid
8900,36 months,5.38,268.26,A,8 years,MORTGAGE,112200,Verified,debt_consolidation,12.29,1,746,49.4,Fully Paid
7700,36 months,6.97,237.65,A,9 years,MORTGAGE,104500,Not Verified,debt_consolidation,20.36,1,747,63.9,Fully Paid
4300,60 months,16.56,105.85,D,4 years,RENT,48500,Source Verified,medical,12.18,0,692,29.7,Fully Paid
13400,60 months,7.12,266.1,A,10+ years,MORTGAGE,73000,Not Verified,debt_consolidation,41.35,0,744,62.4,Fully Paid
19900,36 months,8.67,629.76,A,6 years,OWN,75400,Verified,car,8.02,0,717,34.9,Fully Paid
10500,60 months,11.59,231.4,B,5 years,MORTGAGE,76700,Verified,credit_card,9.43,0,708,63.4,Fully Paid
6600,36 months,10.76,215.33,B,4 years,MORTGAGE,99100,Verified,debt_consolidation,28.44,0,716,16.9,Fully Paid
10400,36 months,10.26,336.85,B,10+ years,MORTGAGE,94900,Not Verified,debt_consolidation,41.75,1,701,50.1,Charged Off
10200,60 months,6.05,197.43,A,8 years,RENT,74200,Verified,credit_card,11.1,0,757,45.2,Fully Paid
9800,36 months,17.19,350.32,D,9 years,MORTGAGE,62500,Not Verified,debt_consolidation,19.19,0,702,71.9,Fully Paid
11400,36 months,11.44,375.6,B,4 years,RENT,67400,Source Verified,home_improvement,8.86,0,718,61.6,Fully Paid
14100,36 months,12.24,469.94,C,8 years,MORTGAGE,47200,Verified,home_improvement,18.28,0,691,71.4,Fully Paid
12800,36 months,14.44,440.21,C,5 years,RENT,91700,Source Verified,credit_card,24.13,1,694,39.9,Fully Paid
8200,60 months,10.18,174.95,B,10+ years,RENT,140900,Verified,debt_consolidation,12.25,0,723,48.5,Fully Paid
5300,60 months,9.74,111.93,B,2 years,RENT,45300,Not Verified,small_business,8.42,0,716,82.3,Fully Paid
9300,36 months,23.03,360.15,F,3 years,RENT,127700,Verified,debt_consolidation,22.36,0,658,18.6,Charged Off
13600,36 months,9.66,436.67,B,1 year,RENT,148400,Verified,credit_card,14.07,0,728,86.8,Fully Paid
6600,36 months,6.85,203.34,A,2 years,MORTGAGE,37100,Source Verified,credit_card,12.64,0,747,15.6,Fully Paid
6300,36 months,8.16,197.88,A,9 years,MORTGAGE,44400,Not Verified,home_improvement,11.11,1,722,31.8,Fully Paid
6000,36 months,7.47,186.55,A,6 years,MORTGAGE,42300,Verified,debt_consolidation,13.68,0,738,52.1,Fully Paid
22600,36 months,10.26,732.0,B,9 years,MORTGAGE,41500,Source Verified,debt_consolidation,11.11,0,724,61.8,Fully Paid
8000,36 months,12.19,266.44,C,2 years,MORTGAGE,35700,Verified,debt_consolidation,16.61,0,684,46.9,Fully Paid
12600,36 months,11.16,413.46,B,10+ years,MORTGAGE,74000,Source Verified,credit_card,11.26,1,717,36.3,Fully Paid
10500,36 months,7.89,328.5,A,7 years,RENT,71200,Source Verified,debt_consolidation,21.39,1,734,58.7,Fully Paid
9200,36 months,16.7,326.63,D,2 years,RENT,34400,Not Verified,home_improvement,14.41,1,680,50.9,Fully Paid
9600,36 months,18.86,351.22,E,10+ years,MORTGAGE,94800,Verified,debt_consolidation,12.96,0,686,27.1,Fully Paid
8500,36 months,10.75,277.27,B,10+ years,MORTGAGE,57300,Verified,debt_consolidation,18.22,0,716,44.9,Fully Paid
7200,36 months,13.32,243.71,C,1 year,RENT,82900,Not Verified,debt_consolidation,50.0,0,702,23.7,Fully Paid
9600,36 months,13.09,323.88,B,1 year,MORTGAGE,44200,Verified,credit_card,11.77,1,700,56.1,Fully Paid
12800,60 months,11.72,282.92,B,6 years,MORTGAGE,74700,Source Verified,debt_consolidation,24.2,0,704,11.4,Fully Paid
9100,36 months,7.39,282.61,A,10+ years,MORTGAGE,44300,Not Verified,debt_consolidation,43.1,1,748,55.4,Fully Paid
17900,36 months,9.84,576.24,B,6 years,MORTGAGE,87400,Not Verified,debt_consolidation,15.37,0,714,48.1,Fully Paid
18500,60 months,15.27,442.74,D,10+ years,MORTGAGE,82600,Verified,home_improvement,26.57,1,690,27.7,Charged Off
14900,36 months,6.97,459.86,A,10+ years,OWN,39300,Verified,home_improvement,9.06,0,755,66.2,Fully Paid
11300,36 months,11.66,373.49,B,2 years,RENT,59000,Source Verified,credit_card,12.8,0,704,91.8,Charged Off
14100,60 months,10.75,304.81,C,6 years,RENT,147200,Verified,debt_consolidation,22.23,1,689,27.1,Fully Paid
23500,36 months,9.43,752.01,B,5 years,MORTGAGE,82900,Verified,credit_card,4.86,0,716,69.1,Fully Paid
6700,36 months,8.6,211.81,B,9 years,MORTGAGE,35200,Verified,major_purchase,21.46,0,703,75.9,Charged Off
8600,36 months,10.1,277.9,B,4 years,MORTGAGE,177700,Not Verified,debt_consolidation,13.94,0,713,18.8,Fully Paid
4300,60 months,12.43,96.59,B,1 year,RENT,63900,Source Verified,major_purchase,12.88,0,706,41.7,Fully Paid
22800,36 months,11.47,751.53,C,10+ years,OWN,63600,Source Verified,debt_consolidation,32.99,0,706,7.8,Fully Paid
13400,60 months,6.73,263.63,A,5 years,MORTGAGE,93000,Source Verified,credit_card,20.03,0,767,37.3,Charged Off
11400,36 months,16.72,404.85,D,10+ years,OWN,78700,Not Verified,debt_consolidation,19.78,0,679,62.6,Fully Paid
18100,36 months,11.41,596.09,B,3 years,MORTGAGE,27200,Source Verified,credit_card,15.01,1,719,57.3,Fully Paid
15500,36 months,7.4,481.43,A,10+ years,OWN,51600,Not Verified,debt_consolidation,10.76,0,764,69.7,Fully Paid
8800,36 months,11.92,291.95,C,8 years,MORTGAGE,54900,Verified,major_purchase,27.53,1,715,28.0,Fully Paid
10200,36 months,6.18,311.14,A,2 years,MORTGAGE,52700,Not Verified,credit_card,10.29,1,736,76.8,Charged Off
29600,36 months,7.94,926.74,A,10+ years,RENT,84300,Source Verified,debt_consolidation,12.9,0,758,63.6,Fully Paid
35900,36 months,6.81,1105.37,A,10+ years,RENT,69200,Verified,debt_consolidation,17.42,1,743,21.0,Fully Paid
8000,36 months,9.49,256.23,B,6 years,RENT,72200,Not Verified,debt_consolidation,9.02,1,707,19.0,Fully Paid
4100,36 months,7.06,126.71,A,9 years,MORTGAGE,22200,Verified,credit_card,13.18,1,758,50.7,Fully Paid
16400,60 months,11.1,357.39,B,6 years,MORTGAGE,38900,Verified,credit_card,9.82,0,736,88.6,Fully Paid
5600,36 months,13.31,189.52,C,5 years,MORTGAGE,54400,Source Verified,debt_consolidation,17.33,0,693,4.7,Fully Paid
24500,60 months,10.12,522.0,B,10+ years,OWN,186600,Not Verified,debt_consolidation,20.13,1,711,43.5,Fully Paid
9000,36 months,7.63,280.49,A,1 year,MORTGAGE,68900,Not Verified,debt_consolidation,26.98,0,751,64.1,Fully Paid
5400,36 months,15.75,189.18,D,4 years,MORTGAGE,89600,Source Verified,small_business,15.61,0,702,57.6,Fully Paid
22200,60 months,7.13,440.95,A,8 years,MORTGAGE,80700,Verified,debt_consolidation,49.18,0,746,36.3,Charged Off
18200,36 months,6.56,558.31,A,10+ years,RENT,282400,Not Verified,debt_consolidation,24.04,0,751,54.9,Fully Paid
11800,36 months,12.11,392.55,C,9 years,RENT,58200,Verified,medical,10.7,0,691,48.5,Fully Paid
15200,36 months,9.44,486.47,B,8 years,RENT,91800,Verified,small_business,17.72,1,709,71.7,Fully Paid
13200,60 months,22.99,372.04,E,10+ years,RENT,75200,Verified,credit_card,10.47,0,645,59.7,Fully Paid
14500,60 months,11.16,316.42,C,9 years,MORTGAGE,146100,Verified,home_improvement,9.93,0,714,46.1,Fully Paid
28000,36 months,13.82,954.53,C,9 years,MORTGAGE,44800,Not Verified,medical,18.77,0,712,33.8,Fully Paid
6000,60 months,16.28,146.8,D,10+ years,MORTGAGE,95700,Verified,debt_consolidation,5.47,0,689,29.7,Fully Paid
9100,36 months,5.0,272.74,A,10+ years,RENT,35400,Source Verified,credit_card,16.87,0,760,48.4,Fully Paid
10300,60 months,11.17,224.82,B,10+ years,MORTGAGE,50900,Source Verified,debt_consolidation,7.29,0,712,37.0,Fully Paid
8100,36 months,13.89,276.41,C,7 years,RENT,105700,Source Verified,credit_card,21.85,0,695,53.0,Fully Paid
5100,36 months,15.64,178.4,C,10+ years,MORTGAGE,104700,Not Verified,credit_card,4.69,0,697,70.5,Fully Paid
14900,36 months,11.85,493.83,C,10+ years,RENT,130500,Not Verified,credit_card,19.53,0,707,52.7,Fully Paid
22800,36 months,6.14,695.07,A,2 years,MORTGAGE,55900,Source Verified,debt_consolidation,11.25,0,743,70.6,Fully Paid
4200,36 months,14.51,144.59,C,6 years,MORTGAGE,116500,Not Verified,debt_consolidation,5.16,0,686,44.3,Fully Paid
12600,36 months,16.12,443.73,D,6 years,RENT,72600,Source Verified,debt_consolidation,31.48,0,674,55.3,Fully Paid
13300,36 months,14.19,455.79,C,9 years,MORTGAGE,56700,Verified,credit_card,9.7,0,674,41.0,Fully Paid
9800,36 months,26.78,398.93,G,6 years,RENT,118200,Not Verified,debt_consolidation,13.69,0,674,40.5,Fully Paid
7300,36 months,14.24,250.35,C,10+ years,RENT,83000,Not Verified,credit_card,17.1,3,706,40.6,Fully Paid
12100,36 months,7.43,376.0,A,< 1 year,RENT,47000,Verified,medical,12.71,0,748,62.7,Fully Paid
13200,36 months,12.48,441.46,C,< 1 year,MORTGAGE,25300,Not Verified,other,18.19,0,681,85.9,Fully Paid
7200,36 months,10.12,232.73,B,1 year,RENT,64500,Not Verified,home_improvement,30.27,0,718,9.9,Fully Paid
4400,36 months,21.91,167.83,E,3 years,MORTGAGE,73500,Verified,debt_consolidation,20.38,0,659,21.9,Fully Paid
18300,36 months,6.84,563.71,A,10+ years,MORTGAGE,39100,Source Verified,debt_consolidation,10.21,0,756,22.4,Fully Paid
26400,36 months,20.36,985.97,E,7 years,MORTGAGE,69700,Source Verified,home_improvement,15.42,0,688,56.8,Fully Paid
4800,36 months,15.69,168.02,C,10+ years,OWN,47900,Source Verified,debt_consolidation,14.15,1,690,34.7,Fully Paid
12600,36 months,18.63,459.51,D,1 year,MORTGAGE,32100,Verified,debt_consolidation,19.87,0,689,44.1,Fully Paid
30200,60 months,11.65,666.45,B,2 years,RENT,60800,Source Verified,credit_card,9.04,1,740,30.4,Fully Paid
10300,36 months,9.18,328.4,B,3 years,OWN,73700,Verified,debt_consolidation,10.87,0,720,75.4,Charged Off
30000,36 months,14.76,1036.44,C,9 years,OWN,94000,Not Verified,home_improvement,6.96,0,714,52.3,Fully Paid
5800,36 months,5.39,174.85,A,2 years,MORTGAGE,66100,Source Verified,debt_consolidation,20.38,0,730,43.0,Fully Paid
16500,36 months,11.97,547.8,B,8 years,MORTGAGE,91300,Verified,debt_consolidation,12.87,0,700,16.1,Fully Paid
12600,36 months,6.22,384.57,A,8 years,OWN,186000,Verified,other,13.63,0,723,39.3,Fully Paid
7400,36 months,9.96,238.64,B,10+ years,RENT,71200,Verified,debt_consolidation,9.63,1,727,69.1,Fully Paid
5700,36 months,15.72,199.61,D,9 years,MORTGAGE,77600,Verified,home_improvement,12.16,0,685,49.3,Fully Paid
21300,60 months,12.81,482.57,C,6 years,MORTGAGE,70400,Verified,debt_consolidation,17.06,1,707,40.4,Fully Paid
13900,36 months,15.43,484.78,C,10+ years,RENT,45200,Verified,debt_consolidation,19.88,0,673,82.1,Fully Paid
7300,36 months,11.59,241.04,B,10+ years,RENT,42500,Not Verified,debt_consolidation,15.1,0,732,79.7,Charged Off
4900,36 months,13.82,167.04,C,8 years,RENT,73100,Not Verified,debt_consolidation,13.16,0,700,48.5,Fully Paid
16600,36 months,8.95,527.49,B,2 years,RENT,57100,Source Verified,debt_consolidation,21.14,0,716,61.2,Fully Paid
8100,60 months,14.14,189.06,D,9 years,RENT,77200,Verified,debt_consolidation,9.79,0,661,49.6,Charged Off
6500,36 months,24.04,255.15,G,3 years,RENT,79700,Verified,debt_consolidation,17.71,0,650,24.1,Fully Paid
17600,36 months,15.24,612.18,C,4 years,MORTGAGE,59400,Source Verified,debt_consolidation,5.52,0,710,39.6,Fully Paid
2600,36 months,17.36,93.16,E,1 year,MORTGAGE,39500,Verified,credit_card,6.66,0,685,50.4,Fully Paid
10800,36 months,7.18,334.36,A,10+ years,MORTGAGE,50600,Not Verified,credit_card,26.16,0,735,44.7,Fully Paid
25300,36 months,21.39,958.25,E,8 years,OWN,42800,Verified,debt_consolidation,20.56,1,675,14.9,Fully Paid
27100,36 months,6.65,832.44,A,10+ years,OWN,34900,Not Verified,debt_consolidation,5.95,1,744,52.2,Fully Paid
23100,36 months,9.78,742.99,B,5 years,RENT,77700,Not Verified,debt_consolidation,15.66,0,739,64.9,Fully Paid
15000,60 months,20.16,398.74,E,10+ years,MORTGAGE,31000,Not Verified,credit_card,9.96,0,678,59.1,Fully Paid
22400,60 months,5.53,428.18,A,2 years,MORTGAGE,51600,Verified,credit_card,17.21,0,730,17.0,Fully Paid
7900,36 months,12.83,265.54,C,10+ years,OWN,84600,Verified,debt_consolidation,9.57,0,697,46.4,Fully Paid
23200,36 months,5.5,700.54,A,1 year,OWN,49300,Verified,debt_consolidation,22.84,1,746,59.1,Fully Paid
21800,36 months,20.23,812.72,E,9 years,MORTGAGE,71600,Verified,credit_card,25.03,0,657,32.7,Charged Off
4100,36 months,20.27,152.94,E,7 years,RENT,77100,Verified,debt_consolidation,6.19,0,659,38.1,Charged Off
4500,36 months,12.06,149.59,B,4 years,RENT,43900,Not Verified,debt_consolidation,6.54,0,685,57.3,Fully Paid
7000,36 months,14.29,240.23,C,1 year,MORTGAGE,44700,Not Verified,credit_card,7.84,0,693,42.2,Fully Paid
17100,36 months,15.41,596.22,C,5 years,MORTGAGE,21900,Verified,debt_consolidation,25.22,0,685,43.7,Fully Paid
14500,60 months,14.41,340.48,C,< 1 year,RENT,38900,Not Verified,credit_card,17.15,0,698,7.7,Fully Paid
15600,36 months,9.62,500.59,B,4 years,MORTGAGE,21100,Verified,debt_consolidation,20.71,0,730,64.4,Fully Paid
